Test_Number,Unix_Start_Time,Local_Start_Time,UTC_Start_Time,Characters,Seconds,CPS,WPM,Mistake_Free_Test,Backspaces as % of Verse Length,Incorrect Characters as % of Verse Length,Book,Chapter,Verse #,Verse,Verse_Order,Autostart,% of Words Typed Correctly,Extra Keystrokes %,Test Version,Location,Keyboard,Layout,Caffeine,Custom_1,Custom_2,Custom_3,WPM_Rank,WPM_Percentile,Last 10 Avg,Last 100 Avg,Last 1000 Avg,Incorrect Character % Last 10 Avg,Incorrect Character % Last 100 Avg,Incorrect Character % Last 1000 Avg,Extra Keystrokes % Last 10 Avg,Extra Keystrokes % Last 100 Avg,Extra Keystrokes % Last 1000 Avg,Local_Start_Year,Local_Start_Month,Local_Start_Date,Local_Start_Hour,Local_Start_Minute,Local_Start_10_Minute_Block,Local_Start_15_Minute_Block,Local_Start_30_Minute_Block,Count,Local_End_Time,Local_End_Year,Local_End_Month,Local_End_Date,Local_End_Hour,Local_End_Minute,Local_End_15_Minute_Block,Local_End_10_Minute_Block,Local_End_30_Minute_Block,cumulative_avg,Session,Test_#_Within_Session
161,1718503183.9020422,,2024-06-16 01:59:43.902061+00:00,133,25.73449792,5.168159892956035,62.01791871547242,0,0.7518796992481203,0.7518796992481203,GEN,7,1,"Yahweh said to Noah, ""Come with all of your household into the ship, for I have seen your righteousness before me in this generation.",161,1,100.0,1.5037593984962403,v2,,mac,qwerty,yes,,,,3287,38.52198316183349,60.63851668575772,56.08653988912751,,2.7787672435617368,4.821538595693957,,6.019072948661934,9.888102048857217,,,,,,,,,,1,,,,,,,,,,57.969,16,90
162,1718503209.657372,2024-07-21 00:09:42,2024-06-16 02:00:09.657406+00:00,153,28.58626171,5.352221341945604,64.22665610334725,0,3.921568627,3.921568627,GEN,7,2,"You shall take seven pairs of every clean animal with you, the male and his female. Of the animals that are not clean, take two, the male and his female.",162,1,96.66666666666669,7.843137255,v2,,mac,qwerty,yes,,,,2861,46.49204864359214,60.48736148303957,56.12172884414251,,3.0800150153526458,4.819937955433345,,6.621568492343752,9.884900768347217,,2024.0,7.0,2024-07-21,0.0,9.0,1.0,1.0,1.0,1,2024-07-21 00:10:10.586261710,2024.0,7.0,2024-07-21,0.0,10.0,1.0,2.0,1.0,58.008,16,91
163,1718503238.259468,2024-07-21 00:38:18,2024-06-16 02:00:38.259498+00:00,115,19.78935733,5.811204379448455,69.73445255338146,0,2.608695652173913,2.608695652173913,GEN,7,3,"Also of the birds of the sky, seven and seven, male and female, to keep seed alive on the surface of all the earth.",163,1,95.83333333333334,5.217391304347826,v2,,mac,qwerty,yes,,,,1716,67.91393826005613,62.64259203058249,56.228367594273834,,2.6162468994106165,4.846024911955085,,5.694032260459695,9.937074681390694,,2024.0,7.0,2024-07-21,0.0,38.0,4.0,3.0,2.0,1,2024-07-21 00:38:37.789357330,2024.0,7.0,2024-07-21,0.0,38.0,3.0,4.0,2.0,58.08,17,1
164,1718503258.061376,2024-07-21 00:58:06,2024-06-16 02:00:58.061391+00:00,168,26.5692945,6.323088480953079,75.87706177143694,1,0.0,0.0,GEN,7,4,"In seven days, I will cause it to rain on the earth for forty days and forty nights. I will destroy every living thing that I have made from the surface of the ground.""",164,1,100.0,0.0,v2,,mac,qwerty,yes,,,,680,87.29653882132834,63.30405854785628,56.51212771601474,,2.5609982806260865,4.840406934426994,,5.583535022890634,9.925838726334515,,2024.0,7.0,2024-07-21,0.0,58.0,6.0,4.0,2.0,1,2024-07-21 00:58:32.569294500,2024.0,7.0,2024-07-21,0.0,58.0,4.0,6.0,2.0,58.188,18,1
165,1718503284.652611,2024-07-21 01:24:42,2024-06-16 02:01:24.652643+00:00,46,11.29572629,4.072336635190841,48.86803962,0,13.043478260869565,13.043478260869565,GEN,7,5,Noah did everything that Yahweh commanded him.,165,1,85.71428571428571,26.08695652173913,v2,,mac,qwerty,yes,,,,4834,9.579045837231057,61.44428736456938,56.557275292637804,,3.865346106713042,4.859730605924579,,8.192230675064547,9.964486069329684,,2024.0,7.0,2024-07-21,1.0,24.0,3.0,2.0,1.0,1,2024-07-21 01:24:53.295726290,2024.0,7.0,2024-07-21,1.0,24.0,2.0,3.0,1.0,58.132,19,1
166,1718503295.973315,2024-07-21 01:36:00,2024-06-16 02:01:35.973348+00:00,74,11.62785504,6.364028424767494,76.36834109720994,1,0.0,0.0,GEN,7,6,Noah was six hundred years old when the flood of waters came on the earth.,166,1,100.0,0.0,v2,,mac,qwerty,yes,,,,631,88.2132834424696,63.674687656894356,56.91653824788105,,3.17303841440535,4.707349653543627,,6.3460768289107,9.707343212186826,,2024.0,7.0,2024-07-21,1.0,36.0,4.0,3.0,2.0,1,2024-07-21 01:36:11.627855040,2024.0,7.0,2024-07-21,1.0,36.0,3.0,4.0,2.0,58.242,20,1
167,1718503307.617174,2024-07-21 01:47:36,2024-06-16 02:01:47.617244+00:00,97,17.10126363,5.672095473588139,68.06514568305766,0,1.0309278350515465,1.0309278350515465,GEN,7,7,"Noah went into the ship with his sons, his wife, and his sons' wives, because of the floodwaters.",167,1,94.44444444444444,2.061855670103093,v2,,mac,qwerty,yes,,,,2070,61.29092609915809,64.30447490420012,56.99450389978019,,2.8594645312438383,4.690873217608427,,5.7189290625876765,9.674390340316428,,2024.0,7.0,2024-07-21,1.0,47.0,5.0,4.0,2.0,1,2024-07-21 01:47:53.101263630,2024.0,7.0,2024-07-21,1.0,47.0,4.0,5.0,2.0,58.3,21,1
168,1718503324.737201,2024-07-21 02:04:42,2024-06-16 02:02:04.737227+00:00,79,15.21620983,5.191831662880302,62.30197995456363,0,5.063291139240507,5.063291139240507,GEN,7,8,"Clean animals, unclean animals, birds, and everything that creeps on the ground",168,1,83.33333333333334,10.126582278481012,v2,,mac,qwerty,yes,,,,3234,39.51356407857811,64.10334279141061,57.04165671434551,,3.3086507880250315,4.701902168600832,,6.617301576150064,9.69644824230916,,2024.0,7.0,2024-07-21,2.0,4.0,1.0,1.0,1.0,1,2024-07-21 02:04:57.216209830,2024.0,7.0,2024-07-21,2.0,4.0,1.0,1.0,1.0,58.324,22,1
169,1718503339.9788978,2024-07-21 02:20:00,2024-06-16 02:02:19.978932+00:00,76,15.67860996,4.847368498,58.16842197382765,0,3.947368421052632,3.947368421052632,GEN,7,9,"went by pairs to Noah into the ship, male and female, as God commanded Noah.",169,1,86.66666666666667,7.894736842105263,v2,,mac,qwerty,yes,,,,3952,26.08044901777362,64.09159131045375,57.154046262884265,,3.0367209634636283,4.72232823376374,,6.073441927027257,9.737300372634976,,2024.0,7.0,2024-07-21,2.0,20.0,3.0,2.0,1.0,1,2024-07-21 02:20:15.678609960,2024.0,7.0,2024-07-21,2.0,20.0,2.0,3.0,1.0,58.323,23,1
170,1718503355.6701272,2024-07-21 02:35:42,2024-06-16 02:02:35.670196+00:00,56,8.952456416,6.255266420500606,75.06319704600728,0,1.7857142857142858,1.7857142857142858,GEN,7,10,"After the seven days, the floodwaters came on the earth.",170,1,90.0,3.571428571428571,v2,,mac,qwerty,yes,,,,788,85.27595884003742,66.06912145183043,57.29897110090795,,3.2152923920350567,4.725899662335169,,6.430584784170113,9.744443229777833,,2024.0,7.0,2024-07-21,2.0,35.0,4.0,3.0,2.0,1,2024-07-21 02:35:50.952456416,2024.0,7.0,2024-07-21,2.0,35.0,3.0,4.0,2.0,58.422,24,1
171,1718503365.0,2024-07-21 02:44:48,2024-06-16 02:02:44.820729+00:00,189,38.97053238,4.849818272465928,58.197819269591136,0,3.703703703703704,3.703703703703704,GEN,7,11,"In the six hundredth year of Noah's life, in the second month, on the seventeenth day of the month, on that day all the fountains of the great deep burst open, and the sky's windows opened.",171,1,86.11111111111111,7.4074074074074066,v2,,mac,qwerty,yes,,,,3947,26.173994387277833,65.68711150724229,57.25866623528127,,3.510474792480615,4.742936699372206,,7.02094958506123,9.778517303851906,,2024.0,7.0,2024-07-21,2.0,44.0,5.0,3.0,2.0,1,2024-07-21 02:45:26.970532380,2024.0,7.0,2024-07-21,2.0,45.0,4.0,5.0,2.0,58.421,25,1
172,1718503403.8103092,2024-07-21 03:23:48,2024-06-16 02:03:23.810328+00:00,51,8.107283458,6.290639801,75.48767761365228,1,0.0,0.0,GEN,7,12,It rained on the earth forty days and forty nights.,172,1,100.0,0.0,v2,,mac,qwerty,yes,,,,733,86.30495790458372,66.8132136582728,57.381538633835596,,3.1183179297806154,4.742936699372206,,6.23663585956123,9.778517303851906,,2024.0,7.0,2024-07-21,3.0,23.0,3.0,2.0,1.0,1,2024-07-21 03:23:56.107283458,2024.0,7.0,2024-07-21,3.0,23.0,2.0,3.0,1.0,58.52,26,1
173,1718503411.929808,2024-07-21 03:31:54,2024-06-16 02:03:31.929838+00:00,150,32.16871679,4.662915246818404,55.954982961820846,0,1.3333333333333333,0.6666666666666666,GEN,7,13,"In the same day Noah, and Shem, Ham, and Japheth--the sons of Noah--and Noah's wife and the three wives of his sons with them, entered into the ship--",173,1,93.33333333333331,2.666666666666667,v2,,mac,qwerty,yes,,,,4227,20.935453695042096,65.43526669911674,57.29217898758136,,2.9241150312298902,4.749603366038873,,5.981563395793114,9.805183970518573,,2024.0,7.0,2024-07-21,3.0,31.0,4.0,3.0,2.0,1,2024-07-21 03:32:26.168716790,2024.0,7.0,2024-07-21,3.0,32.0,3.0,4.0,2.0,58.505,27,1
174,1718503444.1204631,2024-07-21 04:04:06,2024-06-16 02:04:04.120492+00:00,193,35.79728271,5.391470675981455,64.69764811177745,0,3.626943005181347,3.626943005181347,GEN,7,14,"they, and every animal after its kind, all the livestock after their kind, every creeping thing that creeps on the earth after its kind, and every bird after its kind, every bird of every sort.",174,1,88.57142857142857,7.253886010362693,v2,,mac,qwerty,yes,,,,2750,48.568755846585596,64.31732533315079,57.387623640360516,,3.2868093317480254,4.748835759053649,,6.706951996829384,9.803648756548126,,2024.0,7.0,2024-07-21,4.0,4.0,1.0,1.0,1.0,1,2024-07-21 04:04:41.797282710,2024.0,7.0,2024-07-21,4.0,4.0,1.0,1.0,1.0,58.54,28,1
175,1718503480.0,2024-07-21 04:39:54,2024-06-16 02:04:39.932624+00:00,80,16.1542885,4.952245343395965,59.42694412075159,0,5.0,5.0,GEN,7,15,Pairs from all flesh with the breath of life in them went into the ship to Noah.,175,1,94.11764705882352,10.0,v2,,mac,qwerty,yes,,,,3754,29.78484565014032,65.37321578322594,57.35845435636042,,2.482461505661069,4.7859325332471965,,5.0982563446554705,9.877842304935223,,2024.0,7.0,2024-07-21,4.0,39.0,4.0,3.0,2.0,1,2024-07-21 04:40:10.154288500,2024.0,7.0,2024-07-21,4.0,40.0,3.0,5.0,2.0,58.546,29,1
176,1718503496.1064498,2024-07-21 04:56:06,2024-06-16 02:04:56.106476+00:00,103,20.47929233,5.029470663594536,60.35364796313443,0,1.941747572815534,1.941747572815534,GEN,7,16,"Those who went in, went in male and female of all flesh, as God commanded him; then Yahweh shut him in.",176,1,95.23809523809524,3.883495145631067,v2,,mac,qwerty,yes,,,,3595,32.75958840037418,63.77174646981839,57.18944723109084,,2.676636262942622,4.805350008975353,,5.486605859218577,9.916677256391534,,2024.0,7.0,2024-07-21,4.0,56.0,6.0,4.0,2.0,1,2024-07-21 04:56:26.479292330,2024.0,7.0,2024-07-21,4.0,56.0,4.0,6.0,2.0,58.556,30,1
177,1718503516.6014311,2024-07-21 05:16:36,2024-06-16 02:05:16.601461+00:00,122,22.62418179,5.392460205943542,64.70952247,1,0.0,0.0,GEN,7,17,"The flood was forty days on the earth. The waters increased, and lifted up the ship, and it was lifted up above the earth.",177,1,100.0,0.0,v2,,mac,qwerty,yes,,,,2748,48.606173994387284,63.43618414851263,57.20166050397263,,2.5735434794374674,4.805350008975353,,5.280420292208268,9.916677256391534,,2024.0,7.0,2024-07-21,5.0,16.0,2.0,2.0,1.0,1,2024-07-21 05:16:58.624181790,2024.0,7.0,2024-07-21,5.0,16.0,2.0,2.0,1.0,58.591,31,1
178,1718503539.246575,2024-07-21 05:39:12,2024-06-16 02:05:39.246600+00:00,103,20.72201858,4.970558229520144,59.646698754241726,0,9.708737864,9.708737864,GEN,7,18,"The waters rose, and increased greatly on the earth; and the ship floated on the surface of the waters.",178,1,89.47368421052632,19.41747572815534,v2,,mac,qwerty,yes,,,,3720,30.420954162768943,63.17065602848044,57.29221581402072,,3.038088151913417,4.885770720948686,,6.209509637175701,10.077518680339752,,2024.0,7.0,2024-07-21,5.0,39.0,4.0,3.0,2.0,1,2024-07-21 05:39:32.722018580,2024.0,7.0,2024-07-21,5.0,39.0,3.0,4.0,2.0,58.597,32,1
179,1718503559.9977589,2024-07-21 06:00:00,2024-06-16 02:05:59.997787+00:00,106,18.56623996,5.709287407670593,68.51144889204711,1,0.0,0.0,GEN,7,19,The waters rose very high on the earth. All the high mountains that were under the whole sky were covered.,179,1,100.0,0.0,v2,,mac,qwerty,yes,,,,1976,63.049579045837234,64.20495872030239,57.35334755403564,,2.643351309808154,4.866162877808685,,5.420035952965174,10.038302994069753,,2024.0,7.0,2024-07-21,6.0,0.0,1.0,1.0,1.0,1,2024-07-21 06:00:18.566239960,2024.0,7.0,2024-07-21,6.0,0.0,1.0,1.0,1.0,58.652,33,1
180,1718503578.5771022,2024-07-21 06:18:36,2024-06-16 02:06:18.577139+00:00,70,14.00717842,4.997437593858375,59.96925112630049,1,0.0,0.0,GEN,7,20,"The waters rose fifteen cubits higher, and the mountains were covered.",180,1,100.0,0.0,v2,,mac,qwerty,yes,,,,3659,31.562207670720298,62.695564128331704,57.49642274454781,,2.4647798812367254,4.695431170491612,,5.062893095822317,9.672449335533168,,2024.0,7.0,2024-07-21,6.0,18.0,2.0,2.0,1.0,1,2024-07-21 06:18:50.007178420,2024.0,7.0,2024-07-21,6.0,18.0,2.0,2.0,1.0,58.659,34,1
181,1718503592.7243378,2024-07-21 06:32:42,2024-06-16 02:06:32.724355+00:00,138,25.71867013,5.365751779904677,64.38902135885613,0,1.4492753623188406,1.4492753623188406,GEN,7,21,"All flesh died that moved on the earth, including birds, livestock, animals, every creeping thing that creeps on the earth, and every man.",181,1,91.30434782608695,2.898550724637681,v2,,mac,qwerty,yes,,,,2817,47.315247895229184,63.3146843372582,57.695175525201805,,2.2393370470982386,4.624453838644715,,4.612007427545345,9.530494671839374,,2024.0,7.0,2024-07-21,6.0,32.0,4.0,3.0,2.0,1,2024-07-21 06:33:07.718670130,2024.0,7.0,2024-07-21,6.0,33.0,3.0,4.0,2.0,58.691,35,1
182,1718503618.458661,2024-07-21 06:58:30,2024-06-16 02:06:58.458678+00:00,82,15.62858925,5.246794748284782,62.96153697941739,0,1.2195121951219512,1.2195121951219512,GEN,7,22,"All on the dry land, in whose nostrils was the breath of the spirit of life, died.",182,1,94.11764705882352,2.4390243902439024,v2,,mac,qwerty,yes,,,,3094,42.13283442469597,62.062070273834706,57.75867423782392,,2.361288266610434,4.600285324232298,,4.855909866569735,9.46397582483272,,2024.0,7.0,2024-07-21,6.0,58.0,6.0,4.0,2.0,1,2024-07-21 06:58:45.628589250,2024.0,7.0,2024-07-21,6.0,58.0,4.0,6.0,2.0,58.714,36,1
183,1718503634.1106188,2024-07-21 07:14:06,2024-06-16 02:07:14.110642+00:00,233,45.785426,5.088955599102649,61.067467189231785,0,3.433476394849785,3.004291845493562,GEN,7,23,"Every living thing was destroyed that was on the surface of the ground, including man, livestock, creeping things, and birds of the sky. They were destroyed from the earth. Only Noah was left, and those who were with him in the ship.",183,1,92.85714285714286,6.866952789699571,v2,,mac,qwerty,yes,,,,3465,35.19176800748363,62.57331869657581,57.70642979427754,,2.595050784493124,4.605328242687234,,5.275938478873025,9.482645352729717,,2024.0,7.0,2024-07-21,7.0,14.0,2.0,1.0,1.0,1,2024-07-21 07:14:51.785426000,2024.0,7.0,2024-07-21,7.0,14.0,1.0,2.0,1.0,58.727,37,1
184,1718503679.911705,2024-07-21 07:59:54,2024-06-16 02:07:59.911735+00:00,52,9.274864709,5.606550783381352,67.27860940057623,1,0.0,0.0,GEN,7,24,The waters flooded the earth one hundred fifty days.,184,1,100.0,0.0,v2,,mac,qwerty,yes,,,,2222,58.44714686623013,62.83141482545568,57.834189254318545,,2.2323564839749883,4.540513427872419,,4.550549877836756,9.353015723100087,,2024.0,7.0,2024-07-21,7.0,59.0,6.0,4.0,2.0,1,2024-07-21 08:00:03.274864709,2024.0,7.0,2024-07-21,8.0,0.0,1.0,1.0,1.0,58.774,38,1
185,1718503689.0,2024-07-21 08:09:12,2024-06-16 02:08:09.213228+00:00,156,30.12885792,5.1777601539006834,62.13312185,0,8.333333333333334,8.333333333333334,GEN,8,1,"God remembered Noah, all the animals, and all the livestock that were with him in the ship; and God made a wind to pass over the earth. The waters subsided.",185,1,100.0,16.666666666666664,v2,,mac,qwerty,yes,,,,3260,39.02712815715622,63.10203259838054,57.91355624800198,,2.5656898173083222,4.506199702382223,,5.217216544503422,9.26478042898244,,2024.0,7.0,2024-07-21,8.0,9.0,1.0,1.0,1.0,1,2024-07-21 08:09:42.128857919,2024.0,7.0,2024-07-21,8.0,9.0,1.0,1.0,1.0,58.792,39,1
186,1718503719.365597,2024-07-21 08:39:24,2024-06-16 02:08:39.365626+00:00,103,19.56084863,5.265620217946961,63.18744261536354,1,0.0,0.0,GEN,8,2,"The deep's fountains and the sky's windows were also stopped, and the rain from the sky was restrained.",186,1,100.0,0.0,v2,,mac,qwerty,yes,,,,3057,42.82507015902713,63.38541206360344,57.96603490035145,,2.371515060026769,4.4704854166679375,,4.828867029940316,9.19335185755387,,2024.0,7.0,2024-07-21,8.0,39.0,4.0,3.0,2.0,1,2024-07-21 08:39:43.560848630,2024.0,7.0,2024-07-21,8.0,39.0,3.0,4.0,2.0,58.815,40,1
187,1718503738.946956,2024-07-21 08:58:54,2024-06-16 02:08:58.947036+00:00,106,18.22635129,5.8157553479464665,69.78906418,0,1.8867924528301887,1.8867924528301887,GEN,8,3,The waters continually receded from the earth. After the end of one hundred fifty days the waters receded.,187,1,94.44444444444444,3.7735849056603774,v2,,mac,qwerty,yes,,,,1704,68.13844714686623,63.89336623460345,58.09051570286805,,2.5601943053097878,4.474964851987607,,5.2062255205063535,9.202310728193206,,2024.0,7.0,2024-07-21,8.0,58.0,6.0,4.0,2.0,1,2024-07-21 08:59:12.226351290,2024.0,7.0,2024-07-21,8.0,59.0,4.0,6.0,2.0,58.874,41,1
188,1718503757.188663,2024-07-21 09:17:12,2024-06-16 02:09:17.188692+00:00,97,22.33766417,4.342441504841879,52.10929805810255,0,11.34020618556701,10.309278350515465,GEN,8,4,"The ship rested in the seventh month, on the seventeenth day of the month, on Ararat's mountains.",188,1,82.35294117647058,22.68041237113402,v2,,mac,qwerty,yes,,,,4611,13.751169317118803,63.13962616498952,57.98295875039617,,2.620248353961334,4.578057635492761,,5.532519184804222,9.429114851904547,,2024.0,7.0,2024-07-21,9.0,17.0,2.0,2.0,1.0,1,2024-07-21 09:17:34.337664170,2024.0,7.0,2024-07-21,9.0,17.0,2.0,2.0,1.0,58.838,42,1
189,1718503779.547907,2024-07-21 09:39:30,2024-06-16 02:09:39.547943+00:00,144,26.78099858,5.376946627054007,64.52335952464809,0,0.6944444444444444,0.6944444444444444,GEN,8,5,"The waters receded continually until the tenth month. In the tenth month, on the first day of the month, the tops of the mountains were visible.",189,1,96.15384615384616,1.3888888888888888,v2,,mac,qwerty,yes,,,,2785,47.91393826005613,62.74081722824961,58.145952416042654,,2.689692798405779,4.535982472094068,,5.671408073693111,9.344964525107162,,2024.0,7.0,2024-07-21,9.0,39.0,4.0,3.0,2.0,1,2024-07-21 09:39:56.780998580,2024.0,7.0,2024-07-21,9.0,39.0,3.0,4.0,2.0,58.868,43,1
190,1718503806.400854,2024-07-21 10:06:24,2024-06-16 02:10:06.400886+00:00,79,15.14947275,5.214702934133467,62.57643520960161,0,2.5316455696202533,2.5316455696202533,GEN,8,6,"At the end of forty days, Noah opened the window of the ship which he had made,",190,1,94.11764705882352,5.063291139240507,v2,,mac,qwerty,yes,,,,3178,40.561272217025255,63.00153563657973,58.28133738969417,,2.9428573553678037,4.457132261123604,,6.177737187617161,9.1664307698329,,2024.0,7.0,2024-07-21,10.0,6.0,1.0,1.0,1.0,1,2024-07-21 10:06:39.149472750,2024.0,7.0,2024-07-21,10.0,6.0,1.0,1.0,1.0,58.888,44,1
191,1718503821.7118149,2024-07-21 10:21:42,2024-06-16 02:10:21.711832+00:00,95,18.17353013,5.227382866541456,62.72859439849747,0,2.1052631578947367,2.1052631578947367,GEN,8,7,"and he sent out a raven. It went back and forth, until the waters were dried up from the earth.",191,1,95.0,4.2105263157894735,v2,,mac,qwerty,yes,,,,3151,41.066417212347986,62.83549294054387,58.32528074623588,,3.0084561349253933,4.400598685806,,6.308934746732341,9.053363619197691,,2024.0,7.0,2024-07-21,10.0,21.0,3.0,2.0,1.0,1,2024-07-21 10:22:00.173530130,2024.0,7.0,2024-07-21,10.0,22.0,2.0,3.0,1.0,58.908,45,1
192,1718503839.909301,2024-07-21 10:39:54,2024-06-16 02:10:39.909333+00:00,91,16.12555213,5.643217627191789,67.71861152630147,0,3.2967032967032965,3.2967032967032965,GEN,8,8,"He himself sent out a dove to see if the waters were abated from the surface of the ground,",192,1,89.47368421052632,6.593406593406594,v2,,mac,qwerty,yes,,,,2131,60.14967259120674,63.31120039523228,58.35310081930992,,3.216175245083528,4.41781768727697,,6.724372967048611,9.087801622139631,,2024.0,7.0,2024-07-21,10.0,39.0,4.0,3.0,2.0,1,2024-07-21 10:40:10.125552130,2024.0,7.0,2024-07-21,10.0,40.0,3.0,5.0,2.0,58.954,46,1
